Link,Text,profile_conf
I was also wondering why they yelled at me to get off the floor when I was extremely ill. I had an awful fracture and after 5 hours I could sit in the hard chairs. So I got on the floor. What can they do besides yell at you?
#3464078297ThankReportFebruary 17, 2024 at 4:32:47 AM
Comment added by
Alexis Issenman
My blood pressure was 50/30. There was a huge wait but they had no problem taking me ahead of everyone.
#3443096889ThankReportFebruary 7, 2024 at 1:11:07 AM
Comment added by
Alexis Issenman
I don’t think anyone gets to judge Marilyn Monroe unless you lived her life and walked in her shoes. Her mother was mentally unstable causing her aunt to care for her. When she finally made a life for herself from modeling to acting, most men, directors mostly, took advantage of her and didn’t pay her anything near what she deserved compared to her men counterparts. Most deserved in diamonds is a girls best friend. Marilyn never even got paid for being playboy of the year. She paid for her mother to receive the best care. It’s not talked about often, but she inherited her mother’s mental illness as well and was suicidal about it. She took a lot of pills and alcohol which is how she passed. Albeit whatever allegations about the dirty dishes and IBS, where were the maids to take care of the dishes and sheets?
#3386236081ThankReportJanuary 9, 2024 at 1:51:31 AM
Post added by
Alexis Issenman
I hate being bodyshamed for being skinny. I have a GI condition that is excruciating and causes issues but aside from that, that’s how I naturally am. A bunch of random people started bullying me on my Poshmark account and even though I’m in my late 20s it’s still so cruel and degrading.
Angie
· 10mo
Have you ever been rude to someone and thought that you were right in doing so?
Not sure if it is considered rude. I Just responded in kind. This was several decades ago. As a child, and into my mid twenties I was naturally very skinny. Not underweight but skinny. Well, one day, I was coming home from work. I was about 22 years old or so.. This overweight woman, with moles on her face, about 50 or so, says to me-""You are so skinny, you need to eat something. You would look so much better with some meat on your bones.” Mind you, I worked at a restaurant at that time. I ate 2 meals there everyday. I had bacon and eggs, and for lunch I had fish, and pasta. And-I was going to have dinner later, at home So, her comment was ridiculous. I was just a skinny healthy 22 year old, who was naturally skinny. How I miss those days! Well, I lost it with her. I said- ""You should really lose some weight. You should eat less. You would look so much better with some meat off your bones. You should have those moles on your face checked, and removed, you would look better. Are we done exchanging advice complete stranger?” She just sat on the bench and gawked at me. The bus arrived, and she got on first and sat in the front. As, I got on, the bus, the handsome bus driver looks at me and says, you're a pretty girl. A boy about my age smiles at me. The big lady, heard the bus driver, and saw the youngman smile at me. I was just a skinny, 22 year-old in blue jeans and a Tee-Shirt, and no makeup. As I walked by the advice lady when I got off the bus. I smiled at her, and said you have a great day now. She rolled her eyes, and didn't respond. I was a bit harsh, with her, but, her commenting negatively on my personal appearance, was just inappropriate. Her making an inaccurate asumption, that I didn't eat, and telling me what I need to do, was, hurtful,, and disrespectful. I know she thought twice about what she said to people after that.
#3349389940ThankReportDecember 21, 2023 at 6:21:10 AM
Comment added by
Alexis Issenman
I hate being bodyshamed for being skinny. I have a GI condition that is excruciating and causes issues but aside from that, that’s how I naturally am. A bunch of random people started bullying me on my Poshmark account and even though I’m in my late 20s it’s still so cruel and degrading.
#3349387674ThankReportDecember 21, 2023 at 6:19:03 AM
Comment added by
Alexis Issenman
What are you talking about? Anorexia definitely is otherwise they wouldn’t consult psych in the first place. According to the dsm it is definitely a psychiatric condition. I’m not talking about appetite loss. I’m talking about being a small person already who has severe weight loss. That raises eyebrows unfortunately that strays away from my main medical issues. My doctor typical will not prescribe pain medication because it creates nausea.
#3348978100ThankReportDecember 21, 2023 at 12:47:40 AM
Comment added by
Alexis Issenman
It’s a joke for me. I’ve suffered for years with documented GI problems however whenever I show up to the er it’s a hit or miss situation. Sometimes they give me what I need other times they won’t. With my condition it also causes a lot of weight loss so they love to throw in a psych diagnosis of anorexia.
#3346692466ThankReportDecember 19, 2023 at 10:33:30 PM
Comment added by
Alexis Issenman
This makes me livid. As I suffer with lifelong medical issues that are crippling on a daily basis, I cannot imagine what the length people that are born with good health actually do to disable themselves. No sympathy from me.
#3346688183ThankReportDecember 19, 2023 at 10:29:52 PM
Comment added by
Alexis Issenman
Similarly my ex had a daughter that was a complete nightmare to deal with. That’s putting it mildly. She didn’t want us being together. She was evil. After 10 years she finally got her wish. I couldn’t take anymore abuse and I left.
#3346601948ThankReportDecember 19, 2023 at 9:30:55 PM
Comment added by
Alexis Issenman
I get it. I have a GI condition that makes it impossible for me to keep food down. As a result, I lose weight and have to get rehydrated through iv. The last time I was in the hospital they didn’t do anything but ask for a psych evaluation for an eating disorder. I was genuinely angry.
#3338883381ThankReportDecember 16, 2023 at 2:19:47 AM
Comment added by
Alexis Issenman
Hydroxyzine is basically the same components of Benadryl. I’ve had major anxiety for years. I’ve caught doctors trying to get away giving this to me and I straight up refused. I told them anxiety, not cold or flu.
#3326341464ThankReportDecember 9, 2023 at 10:12:09 PM
Comment added by
Alexis Issenman
Typically you won’t. Doctors are highly against prescribing it due to it being addictive. You have to have a doctor for a long time like 10 years to have it.
#3306617389ThankReportNovember 30, 2023 at 8:09:17 PM
Comment added by
Alexis Issenman
Yeah I know. I think he went pretty peacefully
#3252702275ThankReportNovember 4, 2023 at 9:46:22 PM
Comment added by
Alexis Issenman
Why didn’t they do an emergency landing? Don’t they do that for a intoxicated person. Personally I find it completely unacceptable to be touched.
#3252694566ThankReportNovember 4, 2023 at 9:41:56 PM
Comment added by
Alexis Issenman
Personally, I’ve never had this issue happen to me but I’ve seen it firsthand and it’s just abhorrent. I spend a certain amount of money in certain retailers and it definitely makes me uncomfortable. I think twice about where I spend my hard earned money after experiencing this no matter the brand.
#3245239613ThankReportNovember 1, 2023 at 5:45:17 AM
Comment added by
Alexis Issenman
It might be cheaper however depending on numerous factors such as taking into account how long the flight is- I’d say 8 hours or more, which airline it is, certain amenities, most importantly if you have medical conditions where you just cannot sit straight for hours on end. Some things you can’t put a price on. I’m not an extremist and say blow $20k for emirates but a practical price especially if you have the capability to use mileage to upgrade.
#3245230692ThankReportNovember 1, 2023 at 5:39:13 AM
Comment added by
Alexis Issenman
The Michael Jackson way sounds good to me
#3239020017ThankReportOctober 29, 2023 at 3:31:14 AM
Comment added by
Alexis Issenman
It’s hard to pick one.. I recently had a tech picking on me. I don’t know why she didn’t like me but she was a straight up bully. I have serious GI issues such as gastroparesis which constantly flares and causes extreme vomiting. When I was admitted to the er I went to the bathroom and all of a sudden she starts banging on the door telling me to get out. I was literally hovering over the toilet saying lady don’t F&ck with me. I’ve never been more furious in my life. I ended up reporting her to hr. I’ll find out later what happened.
#3239018668ThankReportOctober 29, 2023 at 3:30:04 AM
Comment added by
Alexis Issenman
They do it plenty without anesthesia as well!
#3239006495ThankReportOctober 29, 2023 at 3:20:22 AM
Comment added by
Alexis Issenman
I concur. It’s really crude to body shame one particular group but then say I’m fat and it’s ok. I’ve been underweight my whole life and received criticism.
#3225627418ThankReportOctober 22, 2023 at 2:04:01 PM
Comment added by
Alexis Issenman
I’m 5’4 85 but I’ve always been considered very short and petite. I have a digestive issue so I can’t really eat regular. I never have. My doctors told me to try to do 6 small in stead of 3 large but I couldn’t do that. I got sick drinking endure. It’s gotten worse over the past 7 years to wear even swallowing is painful. Ng tubes aren’t the best comfort wise but it’s more helpful at getting what the nutrients you need.
#3169752902ThankReportSeptember 24, 2023 at 5:20:17 PM
Comment added by
Alexis Issenman
Can it be used if your already skinny and want to shed a few more pounds
#3167014601ThankReportSeptember 23, 2023 at 5:08:55 AM
Comment added by
Alexis Issenman
I’m trying to figure out if my mom has dementia or a “selective memory”. She does not use I statements, take any accountability for mistakes made on her part, however Will apologize with complete sarcasm and turn the tables. I don’t even consider them mistakes at this point. It’s was pure negligence in my case letting me go so long without physical care because school was more important. Yes I graduated high school at the top of my class getting all A’s. Yes I went to an Ivy League. But at what cost? I am 31 have severe kidney failure, osteoporosis, gastroparesis, etc, because as a kid she refused to listen to me if something was wrong. “Yes I was making up all my ailments as early as 3 years old” if anything I can stay it made me stronger to deal with such a person like that from the start.
#3109834902ThankReportAugust 23, 2023 at 7:02:39 PM
User name edited by
Alexis Issenman
Alexis Issenman
