Product Name,Product Link,Product Price,Product Category,Image & Anchor Links,Full Description,Sale Off Price,Left Eye Text,Right Eye Text
Revlon ColorStay™ Concealer - Light Pale,https://adasat.online/kw-en/product-details/accessories/concealer/revlon5/colorstay-concealer-020-light,4.25,,,,,,
Revlon ColorStay™ Concealer - Fair,https://adasat.online/kw-en/product-details/accessories/concealer/revlon5/colorstay-concealer-010-fair,4.25,,,,,,
MF Miracle Pure Concealer Liquid - Na7,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/mf-miracle-pure-concealer-liquid---na7,5.75,,,,,,
MF Miracle Pure Concealer Liquid - Na6,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/mf-miracle-pure-concealer-liquid---na6,5.75,,,,,,
MF Miracle Pure Concealer Liquid - Na5,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/mf-miracle-pure-concealer-liquid---na5,5.75,,,,,,
MF Miracle Pure Concealer Liquid - Na3,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/mf-miracle-pure-concealer-liquid---na3,5.75,,,,,,
Facefinity All Day Flawless Concealer 80,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-80,5.75,,,,,,
Facefinity All Day Flawless Concealer 60,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-60,5.75,,,,,,
Facefinity All Day Flawless Concealer 70,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-70,5.75,,,,,,
Facefinity All Day Flawless Concealer 50,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-50,5.75,,,,,,
Facefinity All Day Flawless Concealer 40,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-40,5.75,,,,,,
Facefinity All Day Flawless Concealer 30,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-30,5.75,,,,,,
Facefinity All Day Flawless Concealer 20,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/facefinity-all-day-flawless-concealer-20,5.75,,,,,,
Facefinity All Day Flawless Concealer 10,https://adasat.online/kw-en/product-details/accessories/concealer/max-factor5/Facefinity%20All%20Day%20Flawless%20Concealer%2010,5.75,,,,,,
Fresh Lilac,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-lilac-2,22.5,,,,,,
Fresh Latte,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-latte-2,22.5,,,,,,
Fresh Rose,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-rose,22.5,,,,,,
Fresh Blue,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-blue2,22.5,,,,,,
Fresh Grayzel,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-grayzel,22.5,,,,,,
Fresh Green,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-green,22.5,,,,,,
Fresh Honey,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-honey,22.5,,,,,,
Fresh Hazel,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-30-packs/fresh-hazel,22.5,,,,,,
Fresh Lilac,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-lilac,8.25,,,,,,
Fresh Latte,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-latte,8.25,,,,,,
Fresh Grayzel,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-grayzel2,8.25,,,,,,
Fresh Rose,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-rose2,8.25,,,,,,
Fresh Honey,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-honey2,8.25,,,,,,
Fresh Hazel,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-hazel2,8.25,,,,,,
Fresh Green,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-green2,8.25,,,,,,
Fresh Blue,https://adasat.online/kw-en/product-details/colored-lenses/acuvue-colored/define-1-day-10-packs/fresh-blue,8.25,,,,,,
Lavender Relaxing Set - 3 Pcs,https://adasat.online/kw-en/product-details/accessories/self-care/shift/lavender-relaxing-set---3-pcs,30.0,,,,21.0,,
Oud,https://adasat.online/kw-en/product-details/accessories/self-care/shift/oud,13.0,,,,9.1,,
SHIFT FRUITS ( BLUE BOX ),https://adasat.online/kw-en/product-details/accessories/self-care/shift/shift-set-fruit,25.0,,,,17.5,,
SHIFT FOREST ( BLUE BOX ),https://adasat.online/kw-en/product-details/accessories/self-care/shift/shift-set-forest,25.0,,,,17.5,,
SHIFT ALICE ( BLUE BOX ),https://adasat.online/kw-en/product-details/accessories/self-care/shift/shift-set-alice,25.0,,,,17.5,,
Holiday,https://adasat.online/kw-en/product-details/accessories/self-care/shift/holiday,13.0,,,,9.1,,
Heart Signal,https://adasat.online/kw-en/product-details/accessories/self-care/shift/heart-signal,13.0,,,,9.1,,
Fruits,https://adasat.online/kw-en/product-details/accessories/self-care/shift/fruits,13.0,,,,9.1,,
Forest,https://adasat.online/kw-en/product-details/accessories/self-care/shift/forest,13.0,,,,9.1,,
Family,https://adasat.online/kw-en/product-details/accessories/self-care/shift/family,13.0,,,,9.1,,
Blossom,https://adasat.online/kw-en/product-details/accessories/self-care/shift/blossom,13.0,,,,9.1,,
Alice,https://adasat.online/kw-en/product-details/accessories/self-care/shift/alice,13.0,,,,9.1,,
Brow Tattoo+ Brow Highlighter,https://adasat.online/kw-en/product-details/accessories/make-up/maybelline4/brow-tattoo-brow-highlighter,5.45,,,,,,
Brow Tattoo+ LB Masc+ Free Master Drama,https://adasat.online/kw-en/product-details/accessories/make-up/maybelline4/brow-tattoo-lb-masc-free-master-drama,10.65,,,,,,
Eyeliner 112 Cell Blue,https://adasat.online/kw-en/product-details/accessories/eyeliner/hanan-dashti3/eyeliner-112-cell-blue-,3.0,,,,,,
Eyeliner 111 Purple,https://adasat.online/kw-en/product-details/accessories/eyeliner/hanan-dashti3/eyeliner-111-purple,3.0,,,,,,
Eyeliner 109 Ocean,https://adasat.online/kw-en/product-details/accessories/eyeliner/hanan-dashti3/eyeliner-109-ocean,3.0,,,,,,
Eyeliner 106 Peacock,https://adasat.online/kw-en/product-details/accessories/eyeliner/hanan-dashti3/eyeliner-106-peacock,3.0,,,,,,
Eyeliner 101 Berry,https://adasat.online/kw-en/product-details/accessories/eyeliner/hanan-dashti3/eyeliner-101-berry,3.0,,,,,,
revlon eyeliner 152 leathercraft br,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/revlon-eyeliner-152-leathercraft-br,5.75,,,,,,
revlon eyeliner 155 cool as ice,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/revlon-eyeliner-155-cool-as-ice,5.75,,,,,,
Revlon ColorStay Line 151 - Blackout,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/revlon-colorstay-line-151-blackout,5.75,,,,,,
ColorStay Micro™ Liquid Liner Black,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/colorstay-liquid-liner-blackout,4.25,,,,,,
Revlon So Fierce!™ Powerful Plum,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/so-fierce-vinyl-eyeliner-powerful-plum,3.5,,,,,,
Revlon So Fierce!™ Righteous Rum,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/so-fierce-vinyl-eyeliner-righteous-rum,3.5,,,,,,
Revlon So Fierce!™ Royal,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/so-fierce-vinyl-eyeliner-vinyl-royal,3.5,,,,,,
Revlon Exactify LiquidLiner IntenseBlack,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/exactify-liquid-liner-101-intense-black,4.75,,,,,,
Liquid EyePen ultra class Blackest black,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/csliqeye-pen-ball-point-bkst-black,6.0,,,,,,
Revlon ColorStay Skinny™ Liquid Liner,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/colorstay-skinny-liquid-line-black,6.25,,,,,,
Revlon ColorStay™ Liquid Liner Black,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/colorstay-eyeliner-black,3.75,,,,,,
Revlon ColorStay™ Eyeliner,https://adasat.online/kw-en/product-details/accessories/eyeliner/revlon/colorstay-liquid-eyeliner-black,6.25,,,,,,
Masterpiece Kohl Kajal Restage 01 Black,https://adasat.online/kw-en/product-details/accessories/eyeliner/max-factor4/masterpiece-kohl-kajal-restage-01-black,5.0,,,,,,
High Precision Eyeliner 01 Velvet Black,https://adasat.online/kw-en/product-details/accessories/eyeliner/max-factor4/high-precision-eyeliner-01-velvet-black,7.0,,,,,,
MF Kohl Pencil 080 Cobalt Blue,https://adasat.online/kw-en/product-details/accessories/eyeliner/max-factor4/Mf%20Kohl%20Pencil%20080%20Cobalt%20Blue,3.25,,,,,,
MF Kohl Pencil 010 White,https://adasat.online/kw-en/product-details/accessories/eyeliner/max-factor4/mf-kohl-pencil-010-white,3.25,,,,,,
Master Drama Lightliner Spacelight 45,https://adasat.online/kw-en/product-details/accessories/eyeliner/maybelline3/master-drama-lightliner-spacelight-45,3.1,,,,,,
Tatto Liner Gel Pencil 920 Striking Navy,https://adasat.online/kw-en/product-details/accessories/eyeliner/maybelline3/tatto-liner-gel-pencil-920-strikin,2.52,,,,,,
EYE PENCIL 51,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-51,5.25,,,,,,
KAJAL KHOL KAJAL BROWN 02,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/kajal-khol-kajal-brown-02,8.0,,,,,,
KHOL KAJAL 01,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/khol-kajal-01,6.0,,,,,,
EYE PENCIL WATER RESISTANT 50,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-water-resistant,6.5,,,,,,
Eyeliner Water Resitant 11,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eyeliner-water-resitant-11,9.5,,,,,,
Eye Pencil 15,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-15,5.25,,,,,,
Eye Pencil 14,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-14,5.25,,,,,,
Eye Pencil 13,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-13,5.25,,,,,,
Eye Pencil 12,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-12,5.25,,,,,,
Eye Pencil 11 Matita Occhi,https://adasat.online/kw-en/product-details/accessories/eyeliner/rvb-lab22/eye-pencil-11,5.25,,,,,,
Superliner Smokissime Black Smoke100,https://adasat.online/kw-en/product-details/accessories/eyeliner/loreal3/superliner-smokissime-black-smoke100,6.12,,,,,,
Le Liner Signature - BLUE JERSEY 02,https://adasat.online/kw-en/product-details/accessories/eyeliner/loreal3/le-liner-signature---blue-jersey-02,3.42,,,,,,
Le Liner Signature - Gold Velvet 04,https://adasat.online/kw-en/product-details/accessories/eyeliner/loreal3/le-liner-signature---gold-velvet-04,3.42,,,,,,
Infallible Stylo Eyeliner 317 Turquoise,https://adasat.online/kw-en/product-details/accessories/eyeliner/loreal3/infallible-stylo-eyeliner-317-turquoise,3.32,,,,,,
Eyeliner 313 Irresistible Kaki,https://adasat.online/kw-en/product-details/accessories/eyeliner/loreal3/eyeliner-313-irresistible-kaki,3.32,,,,,,
Eyeliner 12 mm,https://adasat.online/kw-en/product-details/accessories/eyeliner/bj-beauty4/eyeliner-12-mm,8.5,,,,,,
Eyeliner 10 mm,https://adasat.online/kw-en/product-details/accessories/eyeliner/bj-beauty4/eyeliner-10-mm,8.5,,,,,,
Eyeliner 8 mm,https://adasat.online/kw-en/product-details/accessories/eyeliner/bj-beauty4/eyeliner-8-mm,8.5,,,,,,
Eyeliner 6 mm,https://adasat.online/kw-en/product-details/accessories/eyeliner/bj-beauty4/eyeliner-6-mm,8.5,,,,,,
Brow Artist Skinny Definer 3.0 Brunette,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/brow-artist-skinny-definer-3-0-brunette,4.4,,,,,,
Brow Artist Skinny Definer 5.0 Light,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/brow-artist-skinny-definer-5-0-light,4.4,,,,,,
Brow Artist Plump & Set Transparent 000,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/brow-artist-plump-set-transparent-000,3.57,,,,,,
Brow Artist Micro Tatouage 107 cool Bru,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/brow-artist-micro-tattoo-107-light,5.1,,,,,,
Brow Artist Designer 303 Dark Brunette,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/brow-artist-designer-303-deep-brown,2.96,,,,,,
Micro Tatouage Unbelieva 3Row 109 Ebony,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/tatouage-unbelieva-3row-pencil-ebony-109,4.4,,,,,,
Unbelieva 3Row PencilBrunette 105,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/unbelieva-3row-pencilbrunette-105,4.4,,,,,,
Eyebrow 3Row Pencil Dark Brunette 108,https://adasat.online/kw-en/product-details/accessories/eyebrow/loreal2/eyebrow-3row-pencil-dark-brunette-108,4.4,,,,,,
TATTOO BROW 3D GEL MEDM BROWN,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/tattoo-brow-3d-gel-medm-brown,4.9,,,,,,
Pencil Tattoo Brow 36H 06 Ash Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/pencil-tattoo-brow-36h-06-ash-brown,3.21,,,,,,
Tattoo Brow Peel Off Tint - Medium Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/tattoo-brow-peel-off-tint---medium-brown,5.25,,,,,,
Tattoo Brow Waterproof Gel 04 Medium,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/tattoo-brow-waterproof-gel-04-mediu,5.15,,,,,,
Tattoo Brow Waterproof Gel 07 Black Brow,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/Tattoo%20Brow%20Waterproof%20Gel%2007%20Black,5.15,,,,,,
Tattoo Brow Waterproof Gel 08 Black,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/tattoo-brow-waterproof-gel-08-black,5.15,,,,,,
Tattoo Brow Waterproof Gel 06 Deep,https://adasat.online/kw-en/product-details/accessories/eyebrow/maybelline2/Tattoo%20Brow%20Waterproof%20Gel%2006%20Deep,5.15,,,,,,
Eyebrow Set (Dark Brown),https://adasat.online/kw-en/product-details/accessories/eyebrow/mariam-beauty2/eye-brows-set-dark-brown,7.0,,,,,,
Eyebrow Set (Light Brown),https://adasat.online/kw-en/product-details/accessories/eyebrow/mariam-beauty2/eye-brows-set-light-brown-,7.0,,,,,,
Eyebrow Set (Brown),https://adasat.online/kw-en/product-details/accessories/eyebrow/mariam-beauty2/eye-brows-set,7.0,,,,,,
Knockout Brows Brow Soap,https://adasat.online/kw-en/product-details/accessories/eyebrow/lashed3/knockout-brows-brow-soap,8.0,,,,,,
KPLK02C BEAUTIFUL BROW KIT,https://adasat.online/kw-en/product-details/accessories/eyebrow/kiss6/kplk02c-beautiful-brow-kit,6.0,,,,,,
CREAM EYEBROW LINER WATER RESISTANT 23,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/cream-eyebrow-liner-water-resistant-23,7.0,,,,,,
CREAM EYEBROW LINER WATER RESISTANT 22,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/cream-eyebrow-liner-water-resistant-22,7.0,,,,,,
HIGH PRECISION BROW PENCIL 32,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/high-definition-brow-pencil-32,5.5,,,,,,
Volumizing Eyebrow Fixer 803,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/volumizing-eyebrow-fixer-803,6.0,,,,,,
Volumizing Eyebrow Fixer 802,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/volumizing-eyebrow-fixer-802,6.0,,,,,,
Volumizing Eyebrow Fixer 801,https://adasat.online/kw-en/product-details/accessories/eyebrow/rvb-lab2/volumizing-eyebrow-fixer-801,6.0,,,,,,
Brunette2 Eyebrow Mascara (Bronze),https://adasat.online/kw-en/product-details/accessories/eyebrow/hanan-dashti2/brunette2-eyebrow-mascara-bronze-,5.0,,,,,,
ColorStay Micro™ Brow Pencil Soft Black,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/colorstay-brow-pencil-soft-black,5.0,,,,,,
ColorStay Micro™ Brow Pencil Dark Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/colorstay-brow-pencil-dark-brown,5.0,,,,,,
ColorStay Micro™ Brow Pencil Soft Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/colorstay%E2%84%A2-brow-pencil---soft-brown-453,5.0,,,,,,
ColorStay Micro™ Brow Pencil Blonde,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/colorstay-brow-pencil-blonde,5.0,,,,,,
Revlon ColorStay™ BrowFiller Warm Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/eyebrow-microfiller-shrink-warm-brown,3.75,,,,,,
Revlon ColorStay™ BrowFiller Dark Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/eybrow-fiber-shrink-dark-brown,3.75,,,,,,
Revlon ColorStay™ BrowFiller MediumBrown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/eybrow-fiber-shrink-medium-brown,3.75,,,,,,
Revlon ColorStay™ BrowFiller Blonde,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/Eybrow%20Microfiller%20Shrink%20Blonde,3.75,,,,,,
Revlon Colorstay Brow Tint Taupe,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/liquid-eyebrow-definer-shrink-700-taupe,3.5,,,,,,
Revlon Brow Mousse Dark Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/brow-mousse-004-shrink-dark-brown,4.75,,,,,,
Revlon Brow Mousse Soft Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/brow-mousse-002-shrink-soft-brown,4.75,,,,,,
Revlon Brow Mousse Blonde,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/brow-mousse-01-blonde,4.75,,,,,,
Revlon ColorStay™ Brow Pencil Dark Brown,https://adasat.online/kw-en/product-details/accessories/eyebrow/revlon/colorstay-brow-pencil-220-dark-brown,4.0,,,,,,
