,user,day,day_slot,location,category,new_loc,new_cat
146,1038,8,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
147,1038,9,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
148,1038,9,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
149,1038,9,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
150,1038,10,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
151,1038,10,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
152,1038,10,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
153,1038,11,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
154,1038,11,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
155,1038,11,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
156,1038,12,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
157,1038,12,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
158,1038,12,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
159,1038,13,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
160,1038,13,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
161,1038,13,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
162,1038,14,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
163,1038,14,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
164,1038,14,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
165,1038,15,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
166,1038,15,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
167,1038,15,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
168,1038,16,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
169,1038,16,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
170,1038,16,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
171,1038,17,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
172,1038,17,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
173,1038,17,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
174,1038,18,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
175,1038,18,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
176,1038,18,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
177,1038,19,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
178,1038,19,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
179,1038,19,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
180,1038,20,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
181,1038,20,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
182,1038,20,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
183,1038,21,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
184,1038,21,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
185,1038,21,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
186,1038,22,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
187,1038,22,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
188,1038,22,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
189,1038,23,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
190,1038,23,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
191,1038,23,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
192,1038,24,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
193,1038,24,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
194,1038,24,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
195,1038,25,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
196,1038,25,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
197,1038,25,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
198,1038,26,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
199,1038,26,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
200,1038,26,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
201,1038,27,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
202,1038,27,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
203,1038,27,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
204,1038,28,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
205,1038,28,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
206,1038,28,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
207,1038,29,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
208,1038,29,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
209,1038,29,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
210,1038,30,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
211,1038,30,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
212,1038,30,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
213,1038,31,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
214,1038,31,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
215,1038,31,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
216,1038,32,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
217,1038,32,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
218,1038,32,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
219,1038,33,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
220,1038,33,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
221,1038,33,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
222,1038,34,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
223,1038,34,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
224,1038,34,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
225,1038,35,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
226,1038,35,afternoon,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
227,1038,35,evening_or_night,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}","{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
228,1038,36,morning,,,"{38.57494085157556,-121.49888386670345,Sacramento,CA,United States}","{Shop & Service,Gym / Fitness Center,}"
